epoch,train_loss,train_dice,train_iou,train_precision,train_recall,val_loss,val_dice,val_iou,val_precision,val_recall,lr
1,1.0161224603652954,0.6708704829216003,0.5283614993095398,0.540480375289917,0.9708334803581238,0.8974639773368835,0.7973271608352661,0.6708939671516418,0.6857879757881165,0.9704332947731018,7.999612563435848e-05
2,0.8738813400268555,0.813372015953064,0.6978853940963745,0.7255890965461731,0.9530592560768127,0.8039591312408447,0.847900390625,0.7430809140205383,0.7713308334350586,0.9545443654060364,7.99845033274712e-05
3,0.7918724417686462,0.8480225801467896,0.7470277547836304,0.7834734916687012,0.9448272585868835,0.7337542772293091,0.8670947551727295,0.7725985646247864,0.8121166825294495,0.9413754940032959,7.996513544928904e-05
4,0.7093261480331421,0.8664145469665527,0.7741139531135559,0.8169348835945129,0.9386453032493591,0.648205578327179,0.8866417407989502,0.8016156554222107,0.8475794196128845,0.9373998641967773,7.993802594919316e-05
5,0.6260262727737427,0.8782886862754822,0.7920997738838196,0.8407617211341858,0.932964563369751,0.5715717077255249,0.8955173492431641,0.8160697817802429,0.8750666379928589,0.9241082668304443,7.990318035518964e-05
6,0.5521039962768555,0.8854203820228577,0.8034636974334717,0.8563643097877502,0.9289289712905884,0.5043275952339172,0.8930310010910034,0.8118314146995544,0.8481162786483765,0.9498252272605896,7.986060577278229e-05
7,0.4886883795261383,0.8903891444206238,0.8110783696174622,0.8665528297424316,0.9266662001609802,0.4489096403121948,0.8962069153785706,0.8176213502883911,0.8569596409797668,0.9461037516593933,7.981031088352369e-05
8,0.43723824620246887,0.8937269449234009,0.8167232275009155,0.8748543858528137,0.9242410659790039,0.3971806466579437,0.9024288654327393,0.827862024307251,0.8717491626739502,0.9417042136192322,7.975230594324493e-05
9,0.3963530659675598,0.8974187970161438,0.8222244381904602,0.8815801739692688,0.9230886101722717,0.3660672605037689,0.9044776558876038,0.8310282230377197,0.8862284421920776,0.9298577904701233,7.968660277996433e-05
10,0.36724114418029785,0.8986412286758423,0.8243937492370605,0.8853132128715515,0.9218204617500305,0.34871456027030945,0.9037759304046631,0.8306978940963745,0.8789359927177429,0.9376228451728821,7.961321479147547e-05
11,0.34276536107063293,0.9019870758056641,0.8291342258453369,0.8901711702346802,0.9221259355545044,0.3153933882713318,0.9068283438682556,0.8355977535247803,0.8950944542884827,0.926402747631073,7.953215694261526e-05
12,0.3250117599964142,0.9029282331466675,0.8308690786361694,0.8920245170593262,0.922062337398529,0.3050687313079834,0.9065190553665161,0.8348095417022705,0.889569103717804,0.9307817816734314,7.944344576221236e-05
13,0.31321629881858826,0.9039886593818665,0.832266092300415,0.8949835300445557,0.9206348657608032,0.29040026664733887,0.9097187519073486,0.8401060104370117,0.9108596444129944,0.914203405380249,7.934709933971673e-05
14,0.30055272579193115,0.9051026701927185,0.8344328999519348,0.8965606093406677,0.921401858329773,0.28530627489089966,0.9109717011451721,0.8422188758850098,0.8964120149612427,0.9319164752960205,7.924313732151097e-05
15,0.2922171950340271,0.9071715474128723,0.8370693922042847,0.8988029956817627,0.9221155643463135,0.27566587924957275,0.9094947576522827,0.8398869633674622,0.91848224401474,0.906766414642334,7.91315809069041e-05
16,0.2842484712600708,0.9084892868995667,0.8391728401184082,0.9004909992218018,0.9226846694946289,0.27005091309547424,0.9110949635505676,0.8423277735710144,0.8967732191085815,0.9314222931861877,7.901245284380871e-05
17,0.27928581833839417,0.9090021848678589,0.8399069905281067,0.9014477133750916,0.9225649237632751,0.26311567425727844,0.9120850563049316,0.8449451923370361,0.9069815278053284,0.923726499080658,7.888577742410243e-05
18,0.2784208059310913,0.9063014984130859,0.836472749710083,0.89908766746521,0.9213201999664307,0.2595897912979126,0.9128293395042419,0.8457298874855042,0.9145901203155518,0.9165098071098328,7.875158047867441e-05
19,0.2720543444156647,0.9086452126502991,0.8399771451950073,0.9014745950698853,0.9226794242858887,0.2600307762622833,0.9121650457382202,0.8442850112915039,0.902190089225769,0.9283682703971863,7.860988937215802e-05
20,0.2685157358646393,0.909805417060852,0.8414067625999451,0.9028590321540833,0.9228797554969788,0.25489017367362976,0.9129984378814697,0.8458901047706604,0.9188180565834045,0.9126379489898682,7.846073299735093e-05
21,0.26407119631767273,0.9114555716514587,0.8438690304756165,0.9046928882598877,0.9236001372337341,0.2526405453681946,0.9135527610778809,0.8467656970024109,0.916781485080719,0.915922999382019,7.83041417693233e-05
22,0.2606905400753021,0.9124085903167725,0.8453648090362549,0.9055495858192444,0.9245426058769226,0.24854421615600586,0.9140828847885132,0.8478223085403442,0.9079398512840271,0.9258733987808228,7.814014761921586e-05
23,0.25720638036727905,0.9137570261955261,0.847250759601593,0.9066285490989685,0.9256723523139954,0.24717935919761658,0.9146902561187744,0.8487699031829834,0.9137707948684692,0.9207987189292908,7.796878398772864e-05
24,0.2564011216163635,0.9117379188537598,0.8450515866279602,0.9049522876739502,0.925158679485321,0.2491087019443512,0.9130386710166931,0.8456860780715942,0.9138646125793457,0.9178521037101746,7.779008581830197e-05
25,0.2531498968601227,0.9144067168235779,0.8484202027320862,0.9081051349639893,0.9256943464279175,0.24560582637786865,0.9145684838294983,0.8486416339874268,0.918030321598053,0.9165720343589783,7.760408954999098e-05
26,0.2506515681743622,0.9154260158538818,0.8499176502227783,0.9087920188903809,0.9266069531440735,0.24435122311115265,0.9154108762741089,0.8500152230262756,0.9090941548347473,0.9270451068878174,7.741083311003523e-05
27,0.24988877773284912,0.914834201335907,0.8492736220359802,0.9080421924591064,0.9265890121459961,0.24263295531272888,0.9152364730834961,0.8497093319892883,0.9170262217521667,0.9190158843994141,7.721035590612475e-05
28,0.24750669300556183,0.9160390496253967,0.8509805798530579,0.9091162085533142,0.9277262687683105,0.24173718690872192,0.9153674840927124,0.8499093055725098,0.9174779057502747,0.9188453555107117,7.700269881836435e-05
29,0.24858620762825012,0.9143693447113037,0.8488154411315918,0.9076260924339294,0.9268932938575745,0.24725006520748138,0.9128268957138062,0.8455815315246582,0.8981626033782959,0.9336846470832825,7.678790419093748e-05
30,0.25081753730773926,0.9122898578643799,0.8460615277290344,0.9055497050285339,0.9258142709732056,0.24312713742256165,0.9148057699203491,0.8489477634429932,0.905519425868988,0.9298349618911743,7.656601582347175e-05
31,0.24383461475372314,0.9165648221969604,0.8520956039428711,0.909947395324707,0.9283028244972229,0.24124081432819366,0.9147756695747375,0.8490342497825623,0.915887713432312,0.9202880859375,7.633707896210752e-05
32,0.2425633817911148,0.9183089137077332,0.8541622161865234,0.911609947681427,0.9286415576934814,0.24157217144966125,0.9152817130088806,0.8497821092605591,0.9065602421760559,0.9299152493476868,7.610114029027166e-05
33,0.2405261993408203,0.9181572794914246,0.8544368743896484,0.9116004705429077,0.9291930794715881,0.23946651816368103,0.9157994389533997,0.8503639101982117,0.9041782021522522,0.933471143245697,7.585824791915803e-05
34,0.240326389670372,0.9171666502952576,0.8534245491027832,0.9104631543159485,0.9294023513793945,0.2383023053407669,0.916285514831543,0.8516103029251099,0.902673602104187,0.9357604384422302,7.560845137791699e-05
35,0.23834358155727386,0.919204592704773,0.8559033870697021,0.9122811555862427,0.9302975535392761,0.2467052936553955,0.9124290943145752,0.8455120325088501,0.9019777774810791,0.9298651218414307,7.535180160355575e-05
36,0.23740896582603455,0.9192538857460022,0.8561803102493286,0.9127879738807678,0.9300112724304199,0.23858752846717834,0.9160415530204773,0.8510161638259888,0.9092153906822205,0.9284868240356445,7.508835093055157e-05
37,0.23577602207660675,0.9200422167778015,0.8572537899017334,0.9131750464439392,0.9312335252761841,0.23825715482234955,0.9158043265342712,0.8506721258163452,0.9146952033042908,0.9227907657623291,7.481815308018e-05
38,0.2347142994403839,0.9201464056968689,0.8576964735984802,0.9132559299468994,0.931644856929779,0.24273651838302612,0.9136274456977844,0.8473427891731262,0.9121270179748535,0.9222838282585144,7.454126314956041e-05
39,0.2353592813014984,0.9201531410217285,0.8576212525367737,0.91425621509552,0.9301753640174866,0.23984304070472717,0.9152573943138123,0.8498175740242004,0.8967610597610474,0.9399665594100952,7.425773760042089e-05
40,0.23491054773330688,0.9193633794784546,0.8568643927574158,0.9127780199050903,0.9309107661247253,0.23701223731040955,0.9161767959594727,0.8513777852058411,0.9064152240753174,0.9319791197776794,7.396763424758492e-05
41,0.23143716156482697,0.9221047163009644,0.8603723049163818,0.9151233434677124,0.9326887130737305,0.23670916259288788,0.9166635870933533,0.8521640300750732,0.9022200107574463,0.9373288154602051,7.36710122471821e-05
42,0.23227593302726746,0.9216088652610779,0.8595126867294312,0.9149956703186035,0.9319051504135132,0.2407657355070114,0.9143838882446289,0.8484197854995728,0.9190643429756165,0.91596519947052,7.336793208458545e-05
43,0.23200535774230957,0.9213058948516846,0.8593846559524536,0.9147372841835022,0.9320873618125916,0.23466840386390686,0.9173516035079956,0.853331446647644,0.9080320596694946,0.9323269724845886,7.30584555620775e-05
44,0.22792935371398926,0.9237916469573975,0.8628978729248047,0.9171538352966309,0.9334999918937683,0.24024698138237,0.9142823815345764,0.8492247462272644,0.9024617671966553,0.9339083433151245,7.274264578624805e-05
45,0.22796043753623962,0.9239557981491089,0.8630686402320862,0.9173347353935242,0.933537483215332,0.2349000871181488,0.9169499278068542,0.8528205156326294,0.9118403196334839,0.9279221296310425,7.242056715512573e-05
46,0.22746777534484863,0.9235650300979614,0.8627380728721619,0.9168243408203125,0.9336876273155212,0.23607277870178223,0.9164697527885437,0.8517308235168457,0.9128187298774719,0.9264653325080872,7.20922853450465e-05
47,0.22718726098537445,0.9234959483146667,0.8627389073371887,0.9169758558273315,0.9335635900497437,0.23697251081466675,0.9155952334403992,0.8511645793914795,0.9069617986679077,0.9301266074180603,7.175786729726115e-05
48,0.2273278832435608,0.9222868084907532,0.8615959882736206,0.9154607057571411,0.9337133765220642,0.23535464704036713,0.9168985486030579,0.8525385856628418,0.9122765064239502,0.9272723197937012,7.141738120428519e-05
49,0.2250577062368393,0.9250586032867432,0.8649017214775085,0.9184334874153137,0.9344642758369446,0.23349618911743164,0.9175659418106079,0.8539334535598755,0.905899167060852,0.9348490834236145,7.107089649599332e-05
50,0.22473660111427307,0.9240511059761047,0.8639296889305115,0.9174672961235046,0.934601366519928,0.2335563749074936,0.9175463914871216,0.8534557819366455,0.9219302535057068,0.9186362028121948,7.071848382546185e-05
51,0.2233721762895584,0.9248160123825073,0.8651113510131836,0.9183719754219055,0.9348404407501221,0.2386884093284607,0.9154325127601624,0.8502909541130066,0.9231076836585999,0.9136131405830383,7.036021505456144e-05
52,0.2220698893070221,0.9248446822166443,0.8654044270515442,0.918173611164093,0.9355085492134094,0.23719963431358337,0.9157706499099731,0.8509041666984558,0.9147558212280273,0.9225085377693176,6.999616323930343e-05
53,0.22172951698303223,0.9242111444473267,0.8649269938468933,0.9174051284790039,0.9357986450195312,0.236766517162323,0.9158360958099365,0.8510445356369019,0.8998466730117798,0.9383320212364197,6.962640261494285e-05
54,0.22109737992286682,0.9259240627288818,0.866780698299408,0.9192276000976562,0.935880184173584,0.23908676207065582,0.9157183170318604,0.850944995880127,0.8996336460113525,0.9382836222648621,6.925100858084067e-05
55,0.22049231827259064,0.9257684350013733,0.8668075203895569,0.9191514849662781,0.9361286759376526,0.23352959752082825,0.9177043437957764,0.8543106317520142,0.9066621661186218,0.9345911741256714,6.887005768508885e-05
56,0.2185937613248825,0.9275580048561096,0.8691112399101257,0.9207491874694824,0.9369906187057495,0.23258748650550842,0.9174234867095947,0.8540422916412354,0.9124253988265991,0.9279812574386597,6.848362760890121e-05
57,0.21837668120861053,0.9272783994674683,0.8688839673995972,0.9206777215003967,0.9367226362228394,0.23344965279102325,0.9174996018409729,0.8539908528327942,0.9116064310073853,0.9292660355567932,6.809179715077297e-05
58,0.21684984862804413,0.9284387230873108,0.8703917264938354,0.9217249751091003,0.9373956918716431,0.23304153978824615,0.9176555871963501,0.8541539311408997,0.9212048053741455,0.9195956587791443,6.76946462104128e-05
59,0.21702952682971954,0.9285721778869629,0.8705270886421204,0.9220582842826843,0.9370884299278259,0.23447702825069427,0.9169580936431885,0.8529453277587891,0.9190950989723206,0.9205317497253418,6.729225577245005e-05
60,0.21967236697673798,0.9268558621406555,0.8681033253669739,0.9203677773475647,0.9359521269798279,0.23357108235359192,0.9168844819068909,0.8529704213142395,0.9107915163040161,0.9294096827507019,6.68847078899209e-05
61,0.2184976488351822,0.9263060092926025,0.8679085969924927,0.9196295142173767,0.9365782737731934,0.23424266278743744,0.9168779253959656,0.8530689477920532,0.9090389609336853,0.9306381344795227,6.647208566753656e-05
