epoch,train_loss,train_dice,train_iou,train_precision,train_recall,val_loss,val_dice,val_iou,val_precision,val_recall,lr
1,0.882580578327179,0.6486181616783142,0.5026686191558838,0.5154927968978882,0.9572727680206299,0.7893285751342773,0.7694723010063171,0.6314310431480408,0.6425169706344604,0.9749976396560669,9.999515704294808e-05
2,0.77937912940979,0.7908620834350586,0.6636554598808289,0.6830606460571289,0.9627896547317505,0.7389722466468811,0.8226370811462402,0.7043730020523071,0.7227446436882019,0.9671047329902649,9.998062915933898e-05
3,0.7472453117370605,0.8174062371253967,0.7004287838935852,0.7210516929626465,0.9634791612625122,0.7139320969581604,0.8333314061164856,0.7196125388145447,0.7352941632270813,0.9718890190124512,9.995641931161129e-05
4,0.7203541398048401,0.8308025598526001,0.7197079658508301,0.7400726079940796,0.9650098085403442,0.6820230484008789,0.8370656967163086,0.7253983616828918,0.7406800389289856,0.9727084636688232,9.992253243649143e-05
5,0.6970691084861755,0.8383838534355164,0.7304555177688599,0.7510071396827698,0.9654207825660706,0.6638992428779602,0.8502498865127563,0.7444273829460144,0.7608689665794373,0.9722016453742981,9.987897544398704e-05
6,0.6749811172485352,0.8454792499542236,0.7410844564437866,0.7619799375534058,0.9656406044960022,0.6436538696289062,0.854640007019043,0.7515859007835388,0.7681237459182739,0.9731982350349426,9.982575721597784e-05
7,0.652898371219635,0.8514370322227478,0.7498015761375427,0.7716770172119141,0.9647577404975891,0.6277778148651123,0.8683238625526428,0.7724322080612183,0.795884907245636,0.9637446403503418,9.976288860440457e-05
8,0.6322532296180725,0.8567502498626709,0.7578458189964294,0.7805833220481873,0.9641476273536682,0.5946478843688965,0.8788101673126221,0.7891260385513306,0.8192396759986877,0.9555739760398865,9.969038242905613e-05
9,0.6127063035964966,0.8612778186798096,0.7647736668586731,0.7882334589958191,0.9633470773696899,0.5792806148529053,0.8713563680648804,0.7774393558502197,0.8000453114509583,0.9653521180152893,9.960825347495538e-05
10,0.5923299789428711,0.865572988986969,0.7715193033218384,0.7957836985588074,0.9628180265426636,0.5614374279975891,0.8757680654525757,0.7838747501373291,0.8115463256835938,0.9588636755943298,9.951651848934431e-05
11,0.5728442072868347,0.8697984218597412,0.7774996757507324,0.8034381866455078,0.9607587456703186,0.5527917146682739,0.8880952596664429,0.8043653964996338,0.8401157259941101,0.9508547782897949,9.941519617826905e-05
12,0.553378701210022,0.8733643293380737,0.78313809633255,0.8092405200004578,0.9608463048934937,0.5328057408332825,0.8818578124046326,0.7943660020828247,0.8212277293205261,0.9613327383995056,9.930430720276542e-05
13,0.5347880125045776,0.874988853931427,0.7862173318862915,0.8135735988616943,0.9592486023902893,0.502234697341919,0.8822814226150513,0.7944281697273254,0.8218568563461304,0.9603768587112427,9.91838741746459e-05
