epoch,train_loss,train_dice,train_iou,train_precision,train_recall,val_loss,val_dice,val_iou,val_precision,val_recall,lr
1,0.4985748529434204,0.814745306968689,0.7056434154510498,0.7477889657020569,0.9176540970802307,0.34577876329421997,0.8852272629737854,0.7988272309303284,0.8411330580711365,0.9416370987892151,9.999515704294808e-05
2,0.303061842918396,0.8859401941299438,0.8026065826416016,0.8559030294418335,0.9288603067398071,0.2549561858177185,0.8990511298179626,0.8217816352844238,0.8638474345207214,0.9435874223709106,9.998062915933898e-05
3,0.2377520501613617,0.8972107172012329,0.8207391500473022,0.8778672814369202,0.9258849024772644,0.2029731422662735,0.9083929061889648,0.8375546932220459,0.8990609645843506,0.9241468906402588,9.995641931161129e-05
4,0.20305980741977692,0.9052042365074158,0.8326531648635864,0.8898663520812988,0.9264522790908813,0.18140777945518494,0.9099500775337219,0.8400715589523315,0.9052693247795105,0.9213698506355286,9.992253243649143e-05
5,0.1834743171930313,0.907992959022522,0.8375750780105591,0.8954059481620789,0.9264277815818787,0.1645994931459427,0.9125956892967224,0.8447486758232117,0.8966802954673767,0.9349285960197449,9.987897544398704e-05
6,0.1712530255317688,0.91007000207901,0.8412412405014038,0.8991171717643738,0.9265807271003723,0.16270677745342255,0.9112762212753296,0.8424373865127563,0.8875617384910583,0.9426019191741943,9.982575721597784e-05
7,0.1632639467716217,0.9123948812484741,0.8444745540618896,0.9023580551147461,0.9269171953201294,0.15422579646110535,0.9144282341003418,0.8482035398483276,0.913472592830658,0.920994758605957,9.976288860440457e-05
8,0.15684500336647034,0.9137250185012817,0.8467941284179688,0.9042647480964661,0.9275206327438354,0.149235799908638,0.9133338332176208,0.8464993834495544,0.9211530685424805,0.9110708832740784,9.969038242905613e-05
9,0.1522865891456604,0.9149764180183411,0.848747193813324,0.9059154987335205,0.9283857941627502,0.1441190093755722,0.9153746366500854,0.849765956401825,0.9057479500770569,0.9315349459648132,9.960825347495538e-05
10,0.1483805775642395,0.9164689779281616,0.8510223031044006,0.9083037972450256,0.9285430312156677,0.14081808924674988,0.916067361831665,0.8508502244949341,0.9132710695266724,0.9246324896812439,9.951651848934431e-05
11,0.14545655250549316,0.9173453450202942,0.8524478077888489,0.9087982177734375,0.9296130537986755,0.14188849925994873,0.9147723317146301,0.8485878109931946,0.9222696423530579,0.9131147265434265,9.941519617826905e-05
12,0.14238350093364716,0.9187321662902832,0.8546015024185181,0.9111539721488953,0.9297652244567871,0.13819578289985657,0.9167999029159546,0.8521414995193481,0.9059104323387146,0.9341521859169006,9.930430720276542e-05
13,0.14272350072860718,0.9159245491027832,0.8512129187583923,0.908282458782196,0.9292047619819641,0.13763317465782166,0.9170269966125488,0.8527663946151733,0.9026192426681519,0.9375019073486328,9.91838741746459e-05
14,0.13922268152236938,0.9192337393760681,0.8557094931602478,0.911432683467865,0.9307926893234253,0.13469834625720978,0.9184424877166748,0.8550666570663452,0.9128960967063904,0.9293709993362427,9.905392165188868e-05
15,0.1359303742647171,0.920784056186676,0.8581078052520752,0.913079023361206,0.9320917725563049,0.13636958599090576,0.9169954061508179,0.8527349829673767,0.9114765524864197,0.9289243817329407,9.891447613363008e-05
16,0.1328982561826706,0.9221915006637573,0.8604075908660889,0.9144440293312073,0.9336336255073547,0.1399567574262619,0.9148769378662109,0.849032461643219,0.8903182148933411,0.9472697973251343,9.876556605476085e-05
17,0.13137057423591614,0.9225396513938904,0.8611118197441101,0.9152175188064575,0.933704137802124,0.13645121455192566,0.9165079593658447,0.8522337675094604,0.9043720960617065,0.9353588223457336,9.8607221780128e-05
18,0.13031582534313202,0.9222989678382874,0.8612976670265198,0.9147442579269409,0.9343695044517517,0.13803628087043762,0.9152433276176453,0.8499119281768799,0.9219126105308533,0.9141526818275452,9.843947559834297e-05
19,0.1288789063692093,0.9238709807395935,0.8631597757339478,0.9166866540908813,0.9343940615653992,0.1355067938566208,0.916946530342102,0.8527297377586365,0.9000848531723022,0.9397713541984558,9.82623617151975e-05
20,0.12735967338085175,0.9243596792221069,0.8640665411949158,0.916826605796814,0.9354354739189148,0.13566471636295319,0.9163792133331299,0.8515053987503052,0.9011040925979614,0.9382912516593933,9.807591624668863e-05
21,0.1255647987127304,0.9262773990631104,0.8666985034942627,0.9187723398208618,0.9363774657249451,0.1361619234085083,0.916729748249054,0.8522385358810425,0.9214704036712646,0.9183108806610107,9.788017721165409e-05
22,0.12382195889949799,0.9270089864730835,0.8678213357925415,0.91974937915802,0.9368336200714111,0.13481445610523224,0.9177553057670593,0.8542829751968384,0.9084109663963318,0.9329100251197815,9.767518452401979e-05
23,0.12209764122962952,0.9275307655334473,0.8690856099128723,0.9200671315193176,0.9378485679626465,0.13720427453517914,0.9159198999404907,0.8509906530380249,0.923219621181488,0.9144107103347778,9.746097998466075e-05
24,0.12225645780563354,0.9274416565895081,0.8687317967414856,0.9199784994125366,0.9376143217086792,0.13491645455360413,0.9172962307929993,0.853347659111023,0.9069287180900574,0.934728741645813,9.723760727287741e-05
25,0.12077072262763977,0.9286312460899353,0.8705263137817383,0.9214901924133301,0.9381083846092224,0.13217538595199585,0.9190154671669006,0.8562338948249817,0.9126723408699036,0.9309622645378113,9.700511193748868e-05
26,0.11979405581951141,0.9292929768562317,0.8714171051979065,0.9220556020736694,0.9385663270950317,0.13222818076610565,0.9191602468490601,0.8569326996803284,0.913740873336792,0.9303497672080994,9.676354138754399e-05
27,0.11895120143890381,0.9294649362564087,0.8719059824943542,0.9221354722976685,0.9390904307365417,0.13257789611816406,0.9190086722373962,0.8566123247146606,0.9161504507064819,0.927415132522583,9.651294488265588e-05
28,0.11744615435600281,0.9294838905334473,0.8723528981208801,0.9222024083137512,0.9396448135375977,0.1333218663930893,0.9185759425163269,0.8557937145233154,0.9169780015945435,0.9256800413131714,9.625337352295538e-05
29,0.11639873683452606,0.9311683177947998,0.8744574189186096,0.9238507151603699,0.9402779340744019,0.13336551189422607,0.918451189994812,0.8556052446365356,0.9113460779190063,0.9317994713783264,9.598488023867178e-05
