epoch,train_loss,train_dice,train_iou,train_precision,train_recall,val_loss,val_dice,val_iou,val_precision,val_recall,lr
1,1.0278496742248535,0.6541639566421509,0.5060161352157593,0.5175003409385681,0.9615693688392639,0.9219927787780762,0.7551780939102173,0.6138686537742615,0.6227109432220459,0.9789481163024902,9.999515704294808e-05
2,0.8983823657035828,0.7896237373352051,0.6625240445137024,0.681176483631134,0.9646061062812805,0.8467670679092407,0.8326376676559448,0.7191286087036133,0.73920738697052,0.965043306350708,9.998062915933898e-05
3,0.8474373817443848,0.8354303240776062,0.7270587086677551,0.7558056712150574,0.95292729139328,0.8154692649841309,0.8430007100105286,0.7341758012771606,0.7503315210342407,0.9709775447845459,9.995641931161129e-05
4,0.8070347905158997,0.8548715710639954,0.7560075521469116,0.7901921272277832,0.947321891784668,0.7727488279342651,0.859706699848175,0.7602848410606384,0.7815931439399719,0.9653687477111816,9.992253243649143e-05
5,0.771824836730957,0.8642475008964539,0.7705643773078918,0.807735800743103,0.9448078274726868,0.7346133589744568,0.8807746767997742,0.7923393845558167,0.8276150226593018,0.9485095739364624,9.987897544398704e-05
6,0.7371943593025208,0.8722849488258362,0.7832146286964417,0.8221375346183777,0.9435296654701233,0.7100300192832947,0.8750680685043335,0.7838543057441711,0.8069198131561279,0.9648483395576477,9.982575721597784e-05
7,0.7058181166648865,0.8760798573493958,0.7899367213249207,0.830966055393219,0.9417954087257385,0.6703311204910278,0.8909540176391602,0.8094882965087891,0.8568354249000549,0.9359045624732971,9.976288860440457e-05
8,0.6760632395744324,0.8790616393089294,0.7953282594680786,0.8376495242118835,0.9409934282302856,0.6390637159347534,0.892842710018158,0.8147628307342529,0.8671151995658875,0.9305511713027954,9.969038242905613e-05
9,0.6478505730628967,0.8835167288780212,0.8018242120742798,0.8454210758209229,0.9397568106651306,0.6263088583946228,0.8875258564949036,0.8054762482643127,0.8382560610771179,0.9538532495498657,9.960825347495538e-05
10,0.6198033094406128,0.8858704566955566,0.8063196539878845,0.8503608107566833,0.9396246671676636,0.5865973234176636,0.8942494988441467,0.8170599341392517,0.8558580279350281,0.9468259811401367,9.951651848934431e-05
11,0.5946242213249207,0.8881075978279114,0.8094211220741272,0.8558713793754578,0.9374074339866638,0.5622087121009827,0.8997371196746826,0.8241081833839417,0.8702372312545776,0.9399266839027405,9.941519617826905e-05
12,0.5702438950538635,0.8916303515434265,0.8143054842948914,0.8613587021827698,0.9368542432785034,0.5435786843299866,0.9001229405403137,0.8247086405754089,0.8739401698112488,0.9368826746940613,9.930430720276542e-05
13,0.5462992787361145,0.8931346535682678,0.8172290921211243,0.8650711178779602,0.9358579516410828,0.5156954526901245,0.9048511981964111,0.8315668702125549,0.8790645599365234,0.9387341737747192,9.91838741746459e-05
14,0.5244811773300171,0.8950592875480652,0.8199241161346436,0.868942379951477,0.9350101351737976,0.4982663094997406,0.9037693738937378,0.8302022218704224,0.8767961263656616,0.9386163353919983,9.905392165188868e-05
15,0.5036625266075134,0.8971288800239563,0.8229413628578186,0.8727930188179016,0.9341086745262146,0.4783076345920563,0.9015602469444275,0.8262888789176941,0.8635475039482117,0.949921727180481,9.891447613363008e-05
16,0.48429784178733826,0.8983172178268433,0.8247870802879333,0.8753873109817505,0.9335930347442627,0.4708283543586731,0.9018300771713257,0.8265447020530701,0.8606526255607605,0.9531480073928833,9.876556605476085e-05
17,0.4651828706264496,0.8991820812225342,0.8265363574028015,0.8776018023490906,0.9328921437263489,0.43383878469467163,0.9076683521270752,0.8365006446838379,0.8926376700401306,0.9293156266212463,9.8607221780128e-05
18,0.44734087586402893,0.9007439017295837,0.8286709785461426,0.8802914619445801,0.9327656030654907,0.42881548404693604,0.9081621170043945,0.837414562702179,0.887751042842865,0.9359488487243652,9.843947559834297e-05
